"munic","date","adm2_es","min_temp_era5","max_temp_era5","all_hosp","hw"
3,2010-07-10,"Tecate",20.093348,28.6068668365479,5,0
3,2010-07-11,"Tecate",20.093348,28.6068668365479,5,0
3,2010-07-12,"Tecate",20.093348,29.5528202056885,7,0
3,2010-07-13,"Tecate",20.093348,32.3906478881836,3,0
3,2010-07-14,"Tecate",21.985224,35.2284774780273,10,1
3,2010-07-15,"Tecate",23.877131,36.174430847168,5,1
3,2010-07-16,"Tecate",24.823084,37.1203842163086,6,1
3,2010-07-17,"Tecate",23.877131,36.174430847168,4,1
3,2010-07-18,"Tecate",22.931177,32.3906478881836,1,0
3,2010-07-19,"Tecate",21.985224,30.498743057251,3,0
3,2010-07-20,"Tecate",21.039301,29.5528202056885,2,0
3,2010-07-21,"Tecate",20.093348,28.6068668365479,3,0
3,2010-07-22,"Tecate",19.147394,28.6068668365479,6,0
3,2010-07-23,"Tecate",20.093348,30.498743057251,7,0
3,2010-07-24,"Tecate",21.039301,30.498743057251,10,0
3,2010-07-25,"Tecate",21.039301,28.6068668365479,6,0
3,2010-07-26,"Tecate",19.147394,27.6609134674072,5,0
3,2010-07-27,"Tecate",18.201441,27.6609134674072,6,0
3,2010-07-28,"Tecate",18.201441,27.6609134674072,2,0
3,2010-07-29,"Tecate",19.147394,29.5528202056885,5,0
3,2010-07-30,"Tecate",20.093348,28.6068668365479,4,0
3,2010-07-31,"Tecate",19.147394,28.6068668365479,7,0
3,2010-08-01,"Tecate",19.147394,29.5528202056885,6,0
3,2010-08-02,"Tecate",20.093348,30.498743057251,10,0
3,2010-08-03,"Tecate",21.039301,30.498743057251,5,0
3,2010-08-04,"Tecate",20.093348,30.498743057251,4,0
3,2010-08-05,"Tecate",18.201441,29.5528202056885,2,0
3,2010-08-06,"Tecate",19.147394,29.5528202056885,2,0
3,2010-08-07,"Tecate",18.201441,28.6068668365479,3,0
3,2010-08-08,"Tecate",16.309565,27.6609134674072,6,0
3,2010-08-09,"Tecate",16.309565,28.6068668365479,6,0
3,2010-08-10,"Tecate",18.201441,30.498743057251,2,0
3,2010-08-11,"Tecate",18.201441,29.5528202056885,3,0
3,2010-08-12,"Tecate",17.255518,30.498743057251,4,0
3,2010-08-13,"Tecate",18.201441,30.498743057251,6,0
3,2010-08-14,"Tecate",17.255518,31.4446964263916,4,0
3,2010-08-15,"Tecate",20.093348,32.3906478881836,8,0
3,2010-08-16,"Tecate",22.931177,32.3906478881836,6,0
3,2010-08-17,"Tecate",23.877131,34.2825241088867,5,0
3,2010-08-18,"Tecate",24.823084,36.174430847168,7,1
3,2010-08-19,"Tecate",25.769007,34.2825241088867,4,0
3,2010-08-20,"Tecate",22.931177,34.2825241088867,6,0
3,2010-08-21,"Tecate",22.931177,33.3366012573242,6,0
3,2010-08-22,"Tecate",22.931177,34.2825241088867,4,0
3,2010-08-23,"Tecate",23.877131,36.174430847168,8,1
3,2010-08-24,"Tecate",25.769007,38.0663070678711,4,1
3,2010-08-25,"Tecate",26.71496,39.0122604370117,6,1
3,2010-08-26,"Tecate",26.71496,35.2284774780273,5,1
3,2010-08-27,"Tecate",22.931177,34.2825241088867,2,0
3,2010-08-28,"Tecate",19.147394,26.7149600982666,6,0
3,2010-08-29,"Tecate",16.309565,24.8230838775635,4,0
3,2010-08-30,"Tecate",16.309565,25.769006729126,5,0
3,2010-08-31,"Tecate",17.255518,30.498743057251,11,0
3,2010-09-01,"Tecate",20.093348,33.3366012573242,7,0
3,2010-09-02,"Tecate",21.039301,34.2825241088867,5,0
3,2010-09-03,"Tecate",21.985224,36.174430847168,3,1
3,2010-09-04,"Tecate",24.823084,39.0122604370117,5,1
3,2010-09-05,"Tecate",23.877131,33.3366012573242,6,0
3,2010-09-06,"Tecate",19.147394,28.6068668365479,7,0
3,2010-09-07,"Tecate",18.201441,26.7149600982666,4,0
3,2010-09-08,"Tecate",16.309565,24.8230838775635,3,0
3,2010-09-09,"Tecate",16.309565,24.8230838775635,6,0
3,2010-09-10,"Tecate",13.471704,29.5528202056885,3,0
3,2010-09-11,"Tecate",18.201441,29.5528202056885,5,0
3,2010-09-12,"Tecate",19.147394,31.4446964263916,2,0
3,2010-09-13,"Tecate",19.147394,31.4446964263916,4,0
3,2010-09-14,"Tecate",21.039301,30.498743057251,6,0
3,2010-09-15,"Tecate",18.201441,30.498743057251,4,0
3,2010-09-16,"Tecate",18.201441,31.4446964263916,6,0
3,2010-09-17,"Tecate",17.255518,29.5528202056885,1,0
3,2010-09-18,"Tecate",18.201441,31.4446964263916,5,0
3,2010-09-19,"Tecate",19.147394,29.5528202056885,9,0
3,2010-09-20,"Tecate",18.201441,29.5528202056885,4,0
3,2010-09-21,"Tecate",17.255518,26.7149600982666,3,0
3,2010-09-22,"Tecate",16.309565,23.8771305084229,6,0
3,2010-09-23,"Tecate",13.471704,30.498743057251,7,0
3,2010-09-24,"Tecate",19.147394,34.2825241088867,5,0
3,2010-09-25,"Tecate",21.039301,38.0663070678711,8,1
3,2010-09-26,"Tecate",23.877131,40.904167175293,3,1
3,2010-09-27,"Tecate",27.660913,41.8500900268555,6,1
3,2010-09-28,"Tecate",28.606867,39.0122604370117,5,1
3,2010-09-29,"Tecate",23.877131,34.2825241088867,5,0
3,2010-09-30,"Tecate",23.877131,33.3366012573242,5,0
3,2010-10-01,"Tecate",21.039301,30.498743057251,7,0
3,2010-10-02,"Tecate",22.931177,29.5528202056885,5,0
3,2010-10-03,"Tecate",20.093348,27.6609134674072,6,0
3,2010-10-04,"Tecate",17.255518,26.7149600982666,3,0
3,2010-10-05,"Tecate",13.471704,20.0933475494385,6,0
3,2010-10-06,"Tecate",13.471704,20.0933475494385,4,0
3,2010-10-07,"Tecate",12.525782,22.9311771392822,8,0
3,2010-10-08,"Tecate",12.525782,27.6609134674072,4,0
3,2010-10-09,"Tecate",15.363611,31.4446964263916,2,0
3,2010-10-10,"Tecate",18.201441,34.2825241088867,5,0
3,2010-10-11,"Tecate",19.147394,31.4446964263916,7,0
3,2010-10-12,"Tecate",19.147394,30.498743057251,4,0
3,2010-10-13,"Tecate",21.039301,32.3906478881836,6,0
3,2010-10-14,"Tecate",20.093348,29.5528202056885,4,0
3,2010-10-15,"Tecate",19.147394,26.7149600982666,7,0
3,2010-10-16,"Tecate",19.147394,26.7149600982666,10,0
3,2010-10-17,"Tecate",16.309565,21.0393009185791,11,0
3,2010-10-18,"Tecate",15.363611,22.9311771392822,8,0
3,2010-10-19,"Tecate",16.309565,20.0933475494385,2,0
3,2010-10-20,"Tecate",14.417658,18.2014408111572,5,0
3,2010-10-21,"Tecate",13.471704,21.0393009185791,6,0
3,2010-10-22,"Tecate",15.363611,20.0933475494385,7,0
3,2010-10-23,"Tecate",13.471704,21.0393009185791,5,0
3,2010-10-24,"Tecate",14.417658,22.9311771392822,4,0
3,2010-10-25,"Tecate",16.309565,20.0933475494385,4,0
3,2010-10-26,"Tecate",13.471704,21.9852237701416,3,0
3,2010-10-27,"Tecate",14.417658,25.769006729126,7,0
3,2010-10-28,"Tecate",15.363611,28.6068668365479,5,0
3,2010-10-29,"Tecate",16.309565,28.6068668365479,6,0
3,2010-10-30,"Tecate",14.417658,23.8771305084229,7,0
3,2010-10-31,"Tecate",10.633875,21.9852237701416,4,0
3,2011-05-01,"Tecate",12.525782,26.7149600982666,4,0
3,2011-05-02,"Tecate",15.363611,29.5528202056885,6,0
3,2011-05-03,"Tecate",16.309565,34.2825241088867,11,0
3,2011-05-04,"Tecate",17.255518,33.3366012573242,6,0
3,2011-05-05,"Tecate",18.201441,30.498743057251,3,0
3,2011-05-06,"Tecate",16.309565,27.6609134674072,8,0
3,2011-05-07,"Tecate",14.417658,24.8230838775635,3,0
3,2011-05-08,"Tecate",13.471704,21.0393009185791,5,0
3,2011-05-09,"Tecate",11.579828,17.2555179595947,4,0
3,2011-05-10,"Tecate",10.633875,21.0393009185791,5,0
3,2011-05-11,"Tecate",12.525782,22.9311771392822,7,0
3,2011-05-12,"Tecate",14.417658,27.6609134674072,13,0
3,2011-05-13,"Tecate",16.309565,25.769006729126,7,0
3,2011-05-14,"Tecate",15.363611,21.9852237701416,6,0
3,2011-05-15,"Tecate",12.525782,19.1473941802979,7,0
3,2011-05-16,"Tecate",9.6879215,19.1473941802979,8,0
3,2011-05-17,"Tecate",10.633875,16.3095645904541,8,0
3,2011-05-18,"Tecate",12.525782,16.3095645904541,4,0
3,2011-05-19,"Tecate",9.6879215,20.0933475494385,6,0
3,2011-05-20,"Tecate",12.525782,22.9311771392822,7,0
3,2011-05-21,"Tecate",13.471704,24.8230838775635,5,0
3,2011-05-22,"Tecate",13.471704,21.9852237701416,2,0
3,2011-05-23,"Tecate",14.417658,21.0393009185791,5,0
3,2011-05-24,"Tecate",12.525782,23.8771305084229,7,0
3,2011-05-25,"Tecate",13.471704,25.769006729126,5,0
3,2011-05-26,"Tecate",13.471704,23.8771305084229,6,0
3,2011-05-27,"Tecate",14.417658,27.6609134674072,7,0
3,2011-05-28,"Tecate",15.363611,25.769006729126,6,0
3,2011-05-29,"Tecate",12.525782,20.0933475494385,2,0
3,2011-05-30,"Tecate",10.633875,26.7149600982666,7,0
3,2011-05-31,"Tecate",13.471704,25.769006729126,7,0
3,2011-06-01,"Tecate",12.525782,22.9311771392822,5,0
3,2011-06-02,"Tecate",10.633875,23.8771305084229,10,0
3,2011-06-03,"Tecate",12.525782,24.8230838775635,5,0
3,2011-06-04,"Tecate",12.525782,23.8771305084229,10,0
3,2011-06-05,"Tecate",13.471704,25.769006729126,6,0
3,2011-06-06,"Tecate",14.417658,23.8771305084229,8,0
3,2011-06-07,"Tecate",13.471704,22.9311771392822,10,0
3,2011-06-08,"Tecate",14.417658,22.9311771392822,6,0
3,2011-06-09,"Tecate",15.363611,23.8771305084229,4,0
3,2011-06-10,"Tecate",14.417658,24.8230838775635,8,0
3,2011-06-11,"Tecate",15.363611,25.769006729126,6,0
3,2011-06-12,"Tecate",15.363611,24.8230838775635,7,0
3,2011-06-13,"Tecate",15.363611,26.7149600982666,11,0
3,2011-06-14,"Tecate",16.309565,29.5528202056885,10,0
3,2011-06-15,"Tecate",16.309565,27.6609134674072,7,0
3,2011-06-16,"Tecate",16.309565,26.7149600982666,5,0
3,2011-06-17,"Tecate",16.309565,25.769006729126,7,0
3,2011-06-18,"Tecate",16.309565,26.7149600982666,9,0
3,2011-06-19,"Tecate",16.309565,25.769006729126,5,0
3,2011-06-20,"Tecate",16.309565,30.498743057251,7,0
3,2011-06-21,"Tecate",20.093348,32.3906478881836,7,0
3,2011-06-22,"Tecate",20.093348,32.3906478881836,6,0
3,2011-06-23,"Tecate",21.039301,30.498743057251,11,0
3,2011-06-24,"Tecate",19.147394,29.5528202056885,4,0
3,2011-06-25,"Tecate",19.147394,30.498743057251,8,0
3,2011-06-26,"Tecate",18.201441,31.4446964263916,3,0
3,2011-06-27,"Tecate",20.093348,32.3906478881836,7,0
3,2011-06-28,"Tecate",18.201441,30.498743057251,6,0
3,2011-06-29,"Tecate",18.201441,28.6068668365479,5,0
3,2011-06-30,"Tecate",17.255518,30.498743057251,7,0
3,2011-07-01,"Tecate",20.093348,34.2825241088867,7,0
3,2011-07-02,"Tecate",21.985224,35.2284774780273,4,1
3,2011-07-03,"Tecate",22.931177,34.2825241088867,3,0
3,2011-07-04,"Tecate",23.877131,31.4446964263916,10,0
3,2011-07-05,"Tecate",21.985224,32.3906478881836,10,0
3,2011-07-06,"Tecate",23.877131,33.3366012573242,7,0
3,2011-07-07,"Tecate",23.877131,32.3906478881836,6,0
3,2011-07-08,"Tecate",22.931177,31.4446964263916,5,0
3,2011-07-09,"Tecate",21.039301,31.4446964263916,8,0
3,2011-07-10,"Tecate",21.039301,30.498743057251,6,0
3,2011-07-11,"Tecate",18.201441,27.6609134674072,10,0
3,2011-07-12,"Tecate",17.255518,26.7149600982666,6,0
3,2011-07-13,"Tecate",16.309565,25.769006729126,10,0
3,2011-07-14,"Tecate",17.255518,25.769006729126,5,0
3,2011-07-15,"Tecate",17.255518,26.7149600982666,6,0
3,2011-07-16,"Tecate",15.363611,27.6609134674072,3,0
3,2011-07-17,"Tecate",15.363611,30.498743057251,5,0
3,2011-07-18,"Tecate",19.147394,32.3906478881836,12,0
3,2011-07-19,"Tecate",21.985224,33.3366012573242,7,0
3,2011-07-20,"Tecate",21.039301,31.4446964263916,8,0
3,2011-07-21,"Tecate",20.093348,31.4446964263916,10,0
3,2011-07-22,"Tecate",18.201441,30.498743057251,5,0
3,2011-07-23,"Tecate",18.201441,30.498743057251,5,0
3,2011-07-24,"Tecate",21.039301,31.4446964263916,8,0
3,2011-07-25,"Tecate",21.985224,30.498743057251,8,0
3,2011-07-26,"Tecate",21.985224,30.498743057251,6,0
3,2011-07-27,"Tecate",19.147394,28.6068668365479,9,0
3,2011-07-28,"Tecate",19.147394,29.5528202056885,6,0
3,2011-07-29,"Tecate",19.147394,29.5528202056885,6,0
3,2011-07-30,"Tecate",21.039301,30.498743057251,2,0
3,2011-07-31,"Tecate",21.985224,29.5528202056885,3,0
3,2011-08-01,"Tecate",22.931177,33.3366012573242,12,0
3,2011-08-02,"Tecate",25.769007,35.2284774780273,3,1
3,2011-08-03,"Tecate",22.931177,35.2284774780273,5,1
3,2011-08-04,"Tecate",21.039301,32.3906478881836,4,0
3,2011-08-05,"Tecate",19.147394,30.498743057251,5,0
3,2011-08-06,"Tecate",18.201441,30.498743057251,7,0
3,2011-08-07,"Tecate",19.147394,31.4446964263916,7,0
3,2011-08-08,"Tecate",19.147394,30.498743057251,9,0
3,2011-08-09,"Tecate",19.147394,29.5528202056885,7,0
3,2011-08-10,"Tecate",19.147394,28.6068668365479,8,0
3,2011-08-11,"Tecate",18.201441,27.6609134674072,4,0
3,2011-08-12,"Tecate",18.201441,29.5528202056885,5,0
3,2011-08-13,"Tecate",20.093348,29.5528202056885,9,0
3,2011-08-14,"Tecate",20.093348,31.4446964263916,3,0
3,2011-08-15,"Tecate",21.039301,31.4446964263916,15,0
3,2011-08-16,"Tecate",20.093348,32.3906478881836,7,0
3,2011-08-17,"Tecate",21.039301,34.2825241088867,4,0
3,2011-08-18,"Tecate",21.985224,33.3366012573242,9,0
3,2011-08-19,"Tecate",20.093348,30.498743057251,3,0
3,2011-08-20,"Tecate",18.201441,28.6068668365479,6,0
3,2011-08-21,"Tecate",17.255518,29.5528202056885,6,0
3,2011-08-22,"Tecate",19.147394,33.3366012573242,5,0
3,2011-08-23,"Tecate",21.039301,34.2825241088867,5,0
3,2011-08-24,"Tecate",22.931177,33.3366012573242,8,0
3,2011-08-25,"Tecate",23.877131,36.174430847168,10,1
3,2011-08-26,"Tecate",25.769007,37.1203842163086,9,1
3,2011-08-27,"Tecate",25.769007,37.1203842163086,2,1
3,2011-08-28,"Tecate",26.71496,35.2284774780273,6,1
3,2011-08-29,"Tecate",24.823084,35.2284774780273,5,1
3,2011-08-30,"Tecate",22.931177,32.3906478881836,7,0
3,2011-08-31,"Tecate",20.093348,32.3906478881836,5,0
3,2011-09-01,"Tecate",21.039301,32.3906478881836,7,0
3,2011-09-02,"Tecate",21.039301,33.3366012573242,5,0
3,2011-09-03,"Tecate",21.039301,32.3906478881836,1,0
3,2011-09-04,"Tecate",21.985224,32.3906478881836,10,0
3,2011-09-05,"Tecate",22.931177,34.2825241088867,6,0
3,2011-09-06,"Tecate",24.823084,38.0663070678711,6,1
3,2011-09-07,"Tecate",26.71496,37.1203842163086,4,1
3,2011-09-08,"Tecate",24.823084,37.1203842163086,5,1
3,2011-09-09,"Tecate",20.093348,33.3366012573242,4,0
3,2011-09-10,"Tecate",18.201441,27.6609134674072,4,0
3,2011-09-11,"Tecate",17.255518,28.6068668365479,7,0
3,2011-09-12,"Tecate",18.201441,30.498743057251,5,0
3,2011-09-13,"Tecate",21.039301,29.5528202056885,10,0
3,2011-09-14,"Tecate",19.147394,28.6068668365479,7,0
3,2011-09-15,"Tecate",19.147394,28.6068668365479,2,0
3,2011-09-16,"Tecate",18.201441,25.769006729126,3,0
3,2011-09-17,"Tecate",18.201441,26.7149600982666,5,0
3,2011-09-18,"Tecate",18.201441,30.498743057251,5,0
3,2011-09-19,"Tecate",19.147394,30.498743057251,11,0
3,2011-09-20,"Tecate",20.093348,30.498743057251,3,0
3,2011-09-21,"Tecate",19.147394,30.498743057251,8,0
3,2011-09-22,"Tecate",20.093348,31.4446964263916,8,0
3,2011-09-23,"Tecate",21.985224,32.3906478881836,5,0
3,2011-09-24,"Tecate",19.147394,27.6609134674072,7,0
3,2011-09-25,"Tecate",18.201441,24.8230838775635,4,0
3,2011-09-26,"Tecate",16.309565,27.6609134674072,7,0
3,2011-09-27,"Tecate",19.147394,31.4446964263916,7,0
3,2011-09-28,"Tecate",21.039301,29.5528202056885,6,0
3,2011-09-29,"Tecate",18.201441,30.498743057251,5,0
3,2011-09-30,"Tecate",19.147394,31.4446964263916,8,0
3,2011-10-01,"Tecate",20.093348,30.498743057251,6,0
3,2011-10-02,"Tecate",20.093348,30.498743057251,6,0
3,2011-10-03,"Tecate",19.147394,28.6068668365479,4,0
3,2011-10-04,"Tecate",15.363611,23.8771305084229,6,0
3,2011-10-05,"Tecate",13.471704,20.0933475494385,8,0
3,2011-10-06,"Tecate",12.525782,18.2014408111572,3,0
3,2011-10-07,"Tecate",11.579828,21.9852237701416,9,0
3,2011-10-08,"Tecate",12.525782,25.769006729126,6,0
3,2011-10-09,"Tecate",14.417658,27.6609134674072,8,0
3,2011-10-10,"Tecate",14.417658,27.6609134674072,11,0
3,2011-10-11,"Tecate",15.363611,29.5528202056885,4,0
3,2011-10-12,"Tecate",18.201441,37.1203842163086,7,1
3,2011-10-13,"Tecate",21.985224,36.174430847168,4,1
3,2011-10-14,"Tecate",20.093348,32.3906478881836,8,0
3,2011-10-15,"Tecate",18.201441,28.6068668365479,4,0
3,2011-10-16,"Tecate",18.201441,30.498743057251,11,0
3,2011-10-17,"Tecate",18.201441,29.5528202056885,8,0
3,2011-10-18,"Tecate",18.201441,28.6068668365479,9,0
3,2011-10-19,"Tecate",17.255518,25.769006729126,7,0
3,2011-10-20,"Tecate",16.309565,24.8230838775635,6,0
3,2011-10-21,"Tecate",16.309565,26.7149600982666,6,0
3,2011-10-22,"Tecate",17.255518,29.5528202056885,10,0
3,2011-10-23,"Tecate",17.255518,28.6068668365479,2,0
3,2011-10-24,"Tecate",18.201441,25.769006729126,10,0
3,2011-10-25,"Tecate",17.255518,22.9311771392822,4,0
3,2011-10-26,"Tecate",14.417658,21.9852237701416,9,0
3,2011-10-27,"Tecate",11.579828,25.769006729126,8,0
3,2011-10-28,"Tecate",11.579828,28.6068668365479,5,0
3,2011-10-29,"Tecate",13.471704,28.6068668365479,3,0
3,2011-10-30,"Tecate",13.471704,30.498743057251,7,0
3,2011-10-31,"Tecate",15.363611,29.5528202056885,10,0
3,2012-05-01,"Tecate",15.363611,21.0393009185791,4,0
3,2012-05-02,"Tecate",13.471704,20.0933475494385,10,0
3,2012-05-03,"Tecate",13.471704,21.9852237701416,6,0
3,2012-05-04,"Tecate",14.417658,23.8771305084229,8,0
3,2012-05-05,"Tecate",13.471704,24.8230838775635,6,0
3,2012-05-06,"Tecate",13.471704,23.8771305084229,4,0
3,2012-05-07,"Tecate",14.417658,25.769006729126,9,0
3,2012-05-08,"Tecate",15.363611,27.6609134674072,5,0
3,2012-05-09,"Tecate",17.255518,29.5528202056885,7,0
3,2012-05-10,"Tecate",17.255518,26.7149600982666,7,0
3,2012-05-11,"Tecate",15.363611,25.769006729126,7,0
3,2012-05-12,"Tecate",15.363611,27.6609134674072,5,0
3,2012-05-13,"Tecate",16.309565,28.6068668365479,4,0
3,2012-05-14,"Tecate",15.363611,28.6068668365479,8,0
3,2012-05-15,"Tecate",14.417658,26.7149600982666,3,0
3,2012-05-16,"Tecate",15.363611,31.4446964263916,8,0
3,2012-05-17,"Tecate",18.201441,29.5528202056885,7,0
3,2012-05-18,"Tecate",15.363611,25.769006729126,8,0
3,2012-05-19,"Tecate",14.417658,27.6609134674072,7,0
3,2012-05-20,"Tecate",17.255518,31.4446964263916,6,0
3,2012-05-21,"Tecate",19.147394,31.4446964263916,12,0
3,2012-05-22,"Tecate",17.255518,29.5528202056885,6,0
3,2012-05-23,"Tecate",17.255518,26.7149600982666,8,0
3,2012-05-24,"Tecate",17.255518,24.8230838775635,2,0
3,2012-05-25,"Tecate",14.417658,21.9852237701416,6,0
3,2012-05-26,"Tecate",11.579828,19.1473941802979,5,0
3,2012-05-27,"Tecate",11.579828,25.769006729126,7,0
3,2012-05-28,"Tecate",14.417658,27.6609134674072,6,0
3,2012-05-29,"Tecate",15.363611,27.6609134674072,4,0
3,2012-05-30,"Tecate",15.363611,26.7149600982666,4,0
3,2012-05-31,"Tecate",16.309565,31.4446964263916,8,0
3,2012-06-01,"Tecate",18.201441,30.498743057251,6,0
3,2012-06-02,"Tecate",18.201441,28.6068668365479,4,0
3,2012-06-03,"Tecate",17.255518,26.7149600982666,9,0
3,2012-06-04,"Tecate",16.309565,25.769006729126,6,0
3,2012-06-05,"Tecate",15.363611,24.8230838775635,8,0
3,2012-06-06,"Tecate",14.417658,26.7149600982666,11,0
3,2012-06-07,"Tecate",16.309565,29.5528202056885,11,0
3,2012-06-08,"Tecate",18.201441,27.6609134674072,7,0
3,2012-06-09,"Tecate",16.309565,25.769006729126,4,0
3,2012-06-10,"Tecate",15.363611,26.7149600982666,6,0
3,2012-06-11,"Tecate",16.309565,28.6068668365479,6,0
3,2012-06-12,"Tecate",18.201441,28.6068668365479,6,0
3,2012-06-13,"Tecate",17.255518,27.6609134674072,9,0
3,2012-06-14,"Tecate",16.309565,25.769006729126,6,0
3,2012-06-15,"Tecate",16.309565,24.8230838775635,4,0
3,2012-06-16,"Tecate",16.309565,28.6068668365479,4,0
3,2012-06-17,"Tecate",19.147394,32.3906478881836,4,0
3,2012-06-18,"Tecate",19.147394,30.498743057251,5,0
3,2012-06-19,"Tecate",18.201441,29.5528202056885,4,0
3,2012-06-20,"Tecate",16.309565,28.6068668365479,9,0
3,2012-06-21,"Tecate",17.255518,29.5528202056885,6,0
3,2012-06-22,"Tecate",18.201441,28.6068668365479,4,0
3,2012-06-23,"Tecate",16.309565,28.6068668365479,8,0
3,2012-06-24,"Tecate",16.309565,28.6068668365479,3,0
3,2012-06-25,"Tecate",16.309565,28.6068668365479,3,0
3,2012-06-26,"Tecate",15.363611,30.498743057251,7,0
3,2012-06-27,"Tecate",18.201441,30.498743057251,6,0
3,2012-06-28,"Tecate",19.147394,30.498743057251,7,0
3,2012-06-29,"Tecate",19.147394,31.4446964263916,4,0
3,2012-06-30,"Tecate",18.201441,30.498743057251,4,0
3,2012-07-01,"Tecate",18.201441,28.6068668365479,4,0
3,2012-07-02,"Tecate",17.255518,28.6068668365479,6,0
3,2012-07-03,"Tecate",17.255518,27.6609134674072,4,0
3,2012-07-04,"Tecate",18.201441,25.769006729126,2,0
3,2012-07-05,"Tecate",18.201441,27.6609134674072,5,0
3,2012-07-06,"Tecate",18.201441,30.498743057251,4,0
3,2012-07-07,"Tecate",19.147394,32.3906478881836,5,0
3,2012-07-08,"Tecate",20.093348,32.3906478881836,9,0
3,2012-07-09,"Tecate",21.985224,33.3366012573242,6,0
3,2012-07-10,"Tecate",22.931177,35.2284774780273,11,1
3,2012-07-11,"Tecate",22.931177,33.3366012573242,8,0
3,2012-07-12,"Tecate",22.931177,32.3906478881836,6,0
3,2012-07-13,"Tecate",22.931177,30.498743057251,3,0
3,2012-07-14,"Tecate",22.931177,31.4446964263916,7,0
3,2012-07-15,"Tecate",20.093348,29.5528202056885,11,0
3,2012-07-16,"Tecate",18.201441,27.6609134674072,8,0
3,2012-07-17,"Tecate",15.363611,26.7149600982666,7,0
3,2012-07-18,"Tecate",17.255518,30.498743057251,7,0
3,2012-07-19,"Tecate",21.985224,33.3366012573242,6,0
3,2012-07-20,"Tecate",21.985224,32.3906478881836,9,0
3,2012-07-21,"Tecate",21.985224,32.3906478881836,5,0
3,2012-07-22,"Tecate",22.931177,31.4446964263916,3,0
3,2012-07-23,"Tecate",21.985224,30.498743057251,9,0
3,2012-07-24,"Tecate",20.093348,30.498743057251,4,0
3,2012-07-25,"Tecate",19.147394,30.498743057251,7,0
3,2012-07-26,"Tecate",18.201441,30.498743057251,9,0
3,2012-07-27,"Tecate",18.201441,30.498743057251,6,0
3,2012-07-28,"Tecate",18.201441,30.498743057251,7,0
3,2012-07-29,"Tecate",19.147394,32.3906478881836,4,0
3,2012-07-30,"Tecate",21.985224,30.498743057251,9,0
3,2012-07-31,"Tecate",22.931177,29.5528202056885,7,0
3,2012-08-01,"Tecate",21.985224,31.4446964263916,11,0
3,2012-08-02,"Tecate",21.985224,30.498743057251,4,0
3,2012-08-03,"Tecate",21.039301,29.5528202056885,7,0
3,2012-08-04,"Tecate",20.093348,30.498743057251,5,0
3,2012-08-05,"Tecate",21.039301,32.3906478881836,2,0
3,2012-08-06,"Tecate",23.877131,34.2825241088867,7,0
3,2012-08-07,"Tecate",25.769007,35.2284774780273,5,1
3,2012-08-08,"Tecate",24.823084,35.2284774780273,4,1
3,2012-08-09,"Tecate",26.71496,37.1203842163086,6,1
3,2012-08-10,"Tecate",26.71496,37.1203842163086,8,1
3,2012-08-11,"Tecate",25.769007,35.2284774780273,6,1
3,2012-08-12,"Tecate",25.769007,36.174430847168,5,1
3,2012-08-13,"Tecate",26.71496,36.174430847168,11,1
3,2012-08-14,"Tecate",25.769007,36.174430847168,2,1
3,2012-08-15,"Tecate",24.823084,34.2825241088867,8,0
3,2012-08-16,"Tecate",25.769007,36.174430847168,3,1
3,2012-08-17,"Tecate",25.769007,35.2284774780273,5,1
3,2012-08-18,"Tecate",26.71496,35.2284774780273,5,1
3,2012-08-19,"Tecate",24.823084,34.2825241088867,7,0
3,2012-08-20,"Tecate",24.823084,33.3366012573242,5,0
3,2012-08-21,"Tecate",22.931177,30.498743057251,2,0
3,2012-08-22,"Tecate",21.985224,30.498743057251,4,0
3,2012-08-23,"Tecate",21.985224,30.498743057251,3,0
